1	[ACCOLATE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  8	0.388889	1.000000	0.095238	0.173913	GLUCOTROL CITRUCEL
	* 8	0.388889	1.000000	0.095238	0.173913	GLUCOTROL GLYBURIDE
	  8	0.388889	1.000000	0.095238	0.173913	GLUCOTROL LOMOTIL
	  8	0.388889	1.000000	0.095238	0.173913	GLUCOTROL LOTRIMIN
	  8	0.388889	1.000000	0.095238	0.173913	GLUCOTROL LUDIOMIL
	  8	0.388889	1.000000	0.095238	0.173913	GLUCOTROL PLATINOL
299	[GLUCOTROL@XL] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.750000	1.000000	1.000000	1.000000	GLUCOTROL@XL GLUCOTROL
300	[GRANULEX] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.625000	1.000000	1.000000	1.000000	GRANULEX REGRANEX
301	[REGRANEX] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.625000	1.000000	0.500000	0.666667	REGRANEX GRANULEX
	  1	0.625000	1.000000	0.500000	0.666667	REGRANEX REGLAN
302	[GUAIFENESIN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.545455	1.000000	1.000000	1.000000	GUAIFENESIN GUANFACINE
303	[GUANFACINE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.550000	0.000000	0.000000	0.000000	GUANFACINE AMANTADINE
	* 2	0.545455	1.000000	0.500000	0.666667	GUANFACINE GUAIFENESIN
304	[HALDOL] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.500000	1.000000	0.250000	0.400000	HALDOL ALDARA
	  1	0.500000	1.000000	0.250000	0.400000	HALDOL HALOPERIDOL
	  1	0.500000	1.000000	0.250000	0.400000	HALDOL HUMALOG
	* 1	0.500000	1.000000	0.250000	0.400000	HALDOL STADOL
305	[STADOL] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.583333	0.000000	0.000000	0.000000	STADOL TAXOL
	  2	0.571429	0.000000	0.000000	0.000000	STADOL TORADOL
	  3	0.500000	1.000000	0.200000	0.333333	STADOL ASACOL
	* 3	0.500000	1.000000	0.200000	0.333333	STADOL HALDOL
	  3	0.500000	1.000000	0.200000	0.333333	STADOL TRAMADOL
306	[HALOPERIDOL] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.681818	0.000000	0.000000	0.000000	HALOPERIDOL ALLOPURINOL
	* 2	0.590909	1.000000	0.500000	0.666667	HALOPERIDOL HALOTESTIN
307	[HALOTESTIN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.590909	1.000000	1.000000	1.000000	HALOTESTIN HALOPERIDOL
308	[HEMOCCULT] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.500000	1.000000	1.000000	1.000000	HEMOCCULT SERACULT
309	[SERACULT] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.562500	0.000000	0.000000	0.000000	SERACULT SEROQUEL
	  2	0.500000	1.000000	0.142857	0.250000	SERACULT ACULAR
	  2	0.500000	1.000000	0.142857	0.250000	SERACULT GRANULEX
	* 2	0.500000	1.000000	0.142857	0.250000	SERACULT HEMOCCULT
	  2	0.500000	1.000000	0.142857	0.250000	SERACULT SERENTIL
	  2	0.500000	1.000000	0.142857	0.250000	SERACULT SERTRALINE
	  2	0.500000	1.000000	0.142857	0.250000	SERACULT THERAFLU
310	[HEPARIN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.571429	1.000000	1.000000	1.000000	HEPARIN HESPAN
311	[HESPAN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.571429	1.000000	1.000000	1.000000	HESPAN HEPARIN
312	[HERCEPTIN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.833333	1.000000	1.000000	1.000000	HERCEPTIN PERCEPTIN
313	[PERCEPTIN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.833333	1.000000	1.000000	1.000000	PERCEPTIN HERCEPTIN
314	[HUMALOG] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.642857	1.000000	1.000000	1.000000	HUMALOG HUMULIN
315	[HUMULIN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.642857	1.000000	1.000000	1.000000	HUMULIN HUMALOG
316	[HYDRALAZINE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.727273	1.000000	1.000000	1.000000	HYDRALAZINE HYDROXYZINE
317	[HYDROXYZINE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.727273	1.000000	1.000000	1.000000	HYDROXYZINE HYDRALAZINE
318	[HYDROCODONE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.714286	1.000000	1.000000	1.000000	HYDROCODONE HYDROCORTISONE
319	[HYDROCORTISONE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.714286	1.000000	0.500000	0.666667	HYDROCORTISONE HYDROCODONE
	  1	0.714286	1.000000	0.500000	0.666667	HYDROCORTISONE HYDROMORPHONE
320	[HYDROMORPHONE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.714286	0.000000	0.000000	0.000000	HYDROMORPHONE HYDROCORTISONE
	  2	0.692308	0.000000	0.000000	0.000000	HYDROMORPHONE HYDROCODONE
	  3	0.538462	0.000000	0.000000	0.000000	HYDROMORPHONE HYDROXYZINE
	* 4	0.500000	1.000000	0.250000	0.400000	HYDROMORPHONE MORPHINE
321	[MORPHINE] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.562500	0.000000	0.000000	0.000000	MORPHINE MONOPRIL
	  2	0.500000	1.000000	0.142857	0.250000	MORPHINE AKARPINE
	  2	0.500000	1.000000	0.142857	0.250000	MORPHINE DOPAMINE
	  2	0.500000	1.000000	0.142857	0.250000	MORPHINE ETHMOZINE
	* 2	0.500000	1.000000	0.142857	0.250000	MORPHINE HYDROMORPHONE
	  2	0.500000	1.000000	0.142857	0.250000	MORPHINE NIMODIPINE
	  2	0.500000	1.000000	0.142857	0.250000	MORPHINE NORPRAMIN
322	[HYPERGEL] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.500000	0.000000	0.000000	0.000000	HYPERGEL PERCOCET
	  2	0.454545	0.000000	0.000000	0.000000	HYPERGEL HALOPERIDOL
	  3	0.444444	0.000000	0.000000	0.000000	HYPERGEL HERCEPTIN
	  3	0.444444	0.000000	0.000000	0.000000	HYPERGEL PERCEPTIN
	  4	0.437500	0.000000	0.000000	0.000000	HYPERGEL AMERGE
	  4	0.437500	0.000000	0.000000	0.000000	HYPERGEL HEPARIN
	  4	0.437500	0.000000	0.000000	0.000000	HYPERGEL PARLODEL
	  4	0.437500	0.000000	0.000000	0.000000	HYPERGEL PERATIVE
	  4	0.437500	0.000000	0.000000	0.000000	HYPERGEL REMEGEL
	  4	0.437500	0.000000	0.000000	0.000000	HYPERGEL RENAGEL
	  4	0.437500	0.000000	0.000000	0.000000	HYPERGEL SEROQUEL
	  5	0.400000	0.000000	0.000000	0.000000	HYPERGEL PERMETHRIN
	  6	0.388889	0.000000	0.000000	0.000000	HYPERGEL RISPERDAL
	  6	0.388889	0.000000	0.000000	0.000000	HYPERGEL SYMMETREL
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL CAFERGOT
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL HYZAAR
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL IMIPENEM
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL MYLERAN
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL NEUPOGEN
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL PERCODAN
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL PERMAX
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL THERAFLU
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL VERELAN
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL VERSED
	  7	0.375000	0.000000	0.000000	0.000000	HYPERGEL ZYPREXA
	  8	0.363636	0.000000	0.000000	0.000000	HYPERGEL HYDRALAZINE
	  8	0.363636	0.000000	0.000000	0.000000	HYPERGEL HYDROCODONE
	  8	0.363636	0.000000	0.000000	0.000000	HYPERGEL HYDROXYZINE
	  9	0.333333	0.000000	0.000000	0.000000	HYPERGEL EQUAGESIC
	  9	0.333333	0.000000	0.000000	0.000000	HYPERGEL EQUIGESIC
	  9	0.333333	0.000000	0.000000	0.000000	HYPERGEL MEDIGESIC
	  9	0.333333	0.000000	0.000000	0.000000	HYPERGEL PEDIAPRED
	  9	0.333333	0.000000	0.000000	0.000000	HYPERGEL PERIACTIN
	  9	0.333333	0.000000	0.000000	0.000000	HYPERGEL SEROPHENE
	  10	0.318182	1.000000	0.027027	0.052632	HYPERGEL CYCLOSERINE
	* 10	0.318182	1.000000	0.027027	0.052632	HYPERGEL MPM@GELPAD@
	  10	0.318182	1.000000	0.027027	0.052632	HYPERGEL RISPERIDONE
323	[MPM@GELPAD@] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.409091	0.000000	0.000000	0.000000	MPM@GELPAD@ MEDI@GESIC
	  1	0.409091	0.000000	0.000000	0.000000	MPM@GELPAD@ MEDROL@ADT
	  1	0.409091	0.000000	0.000000	0.000000	MPM@GELPAD@ MELPHALAN
	  2	0.363636	0.000000	0.000000	0.000000	MPM@GELPAD@ METHADONE
	  3	0.357143	0.000000	0.000000	0.000000	MPM@GELPAD@ DEPO@TESTADIOL
	  3	0.357143	0.000000	0.000000	0.000000	MPM@GELPAD@ MEDROL@DOSEPAK
	  4	0.333333	0.000000	0.000000	0.000000	MPM@GELPAD@ PEGASPARGASE
	  5	0.321429	0.000000	0.000000	0.000000	MPM@GELPAD@ DEPO@ESTRADIOL
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ BETAPACE@AF
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ DEPO@MEDROL
	* 6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ HYPERGEL
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ KOGENATE@2
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ MEDIGESIC
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ METHYLDOPA
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ MYLERAN
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ NAPRELAN
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ PREMPHASE
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ PREPIDIL
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ REMEGEL
	  6	0.318182	1.000000	0.050000	0.095238	MPM@GELPAD@ TEMAZEPAM
324	[IMDUR] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.583333	0.333333	1.000000	0.500000	IMDUR IMURAN
	* 2	0.500000	0.666667	1.000000	0.800000	IMDUR K@DUR
	  3	0.428571	0.666667	0.666667	0.666667	IMDUR INDERAL
	  4	0.416667	0.666667	0.400000	0.500000	IMDUR IMOVAX
	  4	0.416667	0.666667	0.400000	0.500000	IMDUR IODINE
	  5	0.357143	0.666667	0.250000	0.363636	IMDUR CARDURA
	  5	0.357143	0.666667	0.250000	0.363636	IMDUR ISORDIL
	  5	0.357143	0.666667	0.250000	0.363636	IMDUR RIDAURA
	  6	0.333333	0.666667	0.200000	0.307692	IMDUR INDINAVIR
	  6	0.333333	0.666667	0.200000	0.307692	IMDUR NIMBEX
	  7	0.312500	0.666667	0.166667	0.266667	IMDUR IMIPENEM
	  7	0.312500	0.666667	0.166667	0.266667	IMDUR NICODERM
	  8	0.300000	1.000000	0.176471	0.300000	IMDUR CIPRO
	  8	0.300000	1.000000	0.176471	0.300000	IMDUR EURAX
	  8	0.300000	1.000000	0.176471	0.300000	IMDUR IMIPRAMINE
	* 8	0.300000	1.000000	0.176471	0.300000	IMDUR INDERAL@LA
	  8	0.300000	1.000000	0.176471	0.300000	IMDUR UREX
325	[INDERAL@LA] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.700000	0.000000	0.000000	0.000000	INDERAL@LA INDERAL
	  2	0.500000	0.000000	0.000000	0.000000	INDERAL@LA ADDERALL
	  3	0.450000	0.000000	0.000000	0.000000	INDERAL@LA DESFERAL
	  3	0.450000	0.000000	0.000000	0.000000	INDERAL@LA INDINAVIR
	  3	0.450000	0.000000	0.000000	0.000000	INDERAL@LA PINDOLOL
	  4	0.400000	0.000000	0.000000	0.000000	INDERAL@LA MIRALAX
	  4	0.400000	0.000000	0.000000	0.000000	INDERAL@LA NICODERM
	  4	0.400000	0.000000	0.000000	0.000000	INDERAL@LA NITRODERM
	  4	0.400000	0.000000	0.000000	0.000000	INDERAL@LA RISPERDAL
	  4	0.400000	0.000000	0.000000	0.000000	INDERAL@LA SERACULT
	  4	0.400000	0.000000	0.000000	0.000000	INDERAL@LA SERTRALINE
	  4	0.400000	0.000000	0.000000	0.000000	INDERAL@LA THERAFLU
	  5	0.363636	0.000000	0.000000	0.000000	INDERAL@LA HYDRALAZINE
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA ALPRAZOLAM
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA CALCIFEROL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA CITRACAL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA CLINORIL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA DEMEROL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA DESERIL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA DIPHENATOL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA ENALAPRIL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA IMIPRAMINE
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA IMURAN
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA LIORESAL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA LISINOPRIL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA MEDROL@ADT
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA MELPHALAN
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA NAPRELAN
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA NEORAL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA NIZORAL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA PARAPLATIN
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA PROFEN@LA
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA SINEQUAN
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA SINGULAIR
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA VANCERIL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA VERAPAMIL
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA VERELAN
	  6	0.350000	0.000000	0.000000	0.000000	INDERAL@LA ZINECARD
	  7	0.318182	0.000000	0.000000	0.000000	INDERAL@LA DESIPRAMINE
	  7	0.318182	0.000000	0.000000	0.000000	INDERAL@LA IMOVAX@I.D.
	  7	0.318182	0.000000	0.000000	0.000000	INDERAL@LA NORFLOXACIN
	  7	0.318182	0.000000	0.000000	0.000000	INDERAL@LA VINBLASTINE
	  8	0.307692	0.000000	0.000000	0.000000	INDERAL@LA NEUTRA@PHOS@K
	  8	0.307692	0.000000	0.000000	0.000000	INDERAL@LA RENOGRAFIN@60
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA ALKERAN
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA AMIODARONE
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA ANUSOL@HC
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA CARDENE@SR
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA CEFACLOR
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA CEFAZOLIN
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA CEPHALEXIN
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA CLONAZEPAM
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA DENAVIR
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA DEPAKOTE
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA DESYREL
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA DEXFERRUM
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA DIAZEPAM
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA ELDEPRYL
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA ESKALITH
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA ESTRADERM
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA ESTRATAB
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA FIORINAL
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA GENGRAF
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA GRANULEX
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA IDARUBICIN
	* 9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA IMDUR
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA ISORDIL
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA KOGENATE@2
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA LEUKERAN
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA LIBRAX
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA METOPROLOL
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA MIACALCIN
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA MICRO@K
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA MINOXIDIL
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA MUROCOLL@2
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA MYLERAN
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA NASALCROM
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA NASALIDE
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA NATRU@VENT
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA NEVIRAPINE
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA NIFEREX
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA NORFLEX
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA NORPRAMIN
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA PEDIAZOLE
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA PERATIVE
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA RIDAURA
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA TESTODERM
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA TRIDRATE
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA VANCENASE
	  9	0.300000	1.000000	0.011111	0.021978	INDERAL@LA ZINACEF
326	[K@DUR] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.500000	1.000000	1.000000	1.000000	K@DUR IMDUR
327	[IMIPENEM] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.600000	0.000000	0.000000	0.000000	IMIPENEM IMIPRAMINE
	  2	0.500000	1.000000	0.200000	0.333333	IMIPENEM CLOMIPHENE
	  2	0.500000	1.000000	0.200000	0.333333	IMIPENEM NIMODIPINE
	* 2	0.500000	1.000000	0.200000	0.333333	IMIPENEM OMNIPEN
	  2	0.500000	1.000000	0.200000	0.333333	IMIPENEM PRIMIDONE
328	[OMNIPEN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.571429	0.000000	0.000000	0.000000	OMNIPEN LONITEN
	* 2	0.500000	1.000000	0.500000	0.666667	OMNIPEN IMIPENEM
329	[IMOVAX] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.583333	0.000000	0.000000	0.000000	IMOVAX DIOVAL
	  1	0.583333	0.000000	0.000000	0.000000	IMOVAX DIOVAN
	  1	0.583333	0.000000	0.000000	0.000000	IMOVAX IMURAN
	* 2	0.545455	1.000000	0.250000	0.400000	IMOVAX IMOVAX@I.D.
330	[IMOVAX@I.D.] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	* 1	0.545455	1.000000	1.000000	1.000000	IMOVAX@I.D. IMOVAX
331	[TENORMIN] 	_____________________________________________
	Level	Score		Recall		Precision	FMeasure
	  1	0.562500	0.000000	0.000000	0.000000	TENORMIN LOTENSIN
	  1	0.562500	0.000000	0.000000	0.000000	TENORMIN NOROXIN
	  2	0.555556	0.000000	0.000000	0.000000	TENORMIN NORPRAMIN
	  3	0.500000	0.333333	0.100000	0.153846	TENORMIN ADENOSINE
	  3	0.500000	0.333333	0.100000	0.153846	TENORMIN CENTOXIN
	  3	0.500000	0.333333	0.100000	0.153846	TENORMIN TESTODERM
	* 3	0.500000	0.333333	0.100000	0.153846	TENORMIN THIAMINE
	  3	0.500000	0.333333	0.100000	0.153846	TENORMIN TORSEMIDE
	  3	0.500000	0.333333	0.100000	0.153846	TENORMIN TRI@NORINYL
	  3	0.500000	0.333333	0.100000	0.153846	TENORMIN VENTOLIN
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN ATROPINE
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN BENYLIN
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN CLINORIL
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN DOPAMINE
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN KLONOPIN
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN LANOXIN
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN LEVOXINE
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN LOTRIMIN
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN MORPHINE
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN NORCURON
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN PONDIMIN
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN TAMIFLU
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN TEGRETOL
	  4	0.437500	0.333333	0.041667	0.074074	TENORMIN TORECAN
	  5	0.416667	0.333333	0.040000	0.071429	TENORMIN TETRACYCLINE
	  6	0.409091	0.333333	0.038462	0.068966	TENORMIN NORFLOXACIN
	  7	0.400000	0.333333	0.034483	0.062500	TENORMIN LEUCOVORIN
	  7	0.400000	0.333333	0.034483	0.062500	TENORMIN TIZANIDINE
	  7	0.400000	0.333333	0.034483	0.062500	TENORMIN TOLAZAMIDE
	  8	0.388889	0.333333	0.027778	0.051282	TENORMIN ATTENUVAX
	  8	0.388889	0.333333	0.027778	0.051282	TENORMIN CEFAZOLIN
	  8	0.388889	0.333333	0.027778	0.051282	TENORMIN ENALAPRIL
	  8	0.388889	0.333333	0.027778	0.051282	TENORMIN ETHMOZINE
	  8	0.388889	0.333333	0.027778	0.051282	TENORMIN ETOMIDATE
	  8	0.388889	0.333333	0.027778	0.051282	TENORMIN NEURONTIN
	  8	0.388889	0.333333	0.027778	0.051282	TENORMIN RESERPINE
	  9	0.384615	0.333333	0.027027	0.050000	TENORMIN RENOGRAFIN@60
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN AGGRENOX
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN BENADRYL
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN BEPRIDIL
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN BETOPTIC
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN COUMADIN
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN DAUNORUBICIN
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN DEFEROXAMINE
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN DENAVIR
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN EDECRIN
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN ELMIRON
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN FIORINAL
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN GENGRAF
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN HEPARIN
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN ISORDIL
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN LANOXIL
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN LITHOBID
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN LORABID
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN LOVENOX
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN MONOPRIL
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN NORFLEX
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN NORVASC
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN OCUMYCIN
	  10	0.375000	0.666667	0.027778	0.053333	TENORMIN ORUVAIL
